time (s)	det(V)
6261.784963	-0.013271	
6261.786531	-0.013948	
6261.788125	-0.014697	
6261.789703	-0.014995	
6261.791250	-0.015156	
6261.792871	-0.016006	
6261.794389	-0.016006	
6261.796072	-0.015817	
6261.797548	-0.015821	
6261.799261	-0.016324	
6261.800834	-0.016534	
6261.802506	-0.017243	
6261.804070	-0.017642	
6261.805781	-0.018737	
6261.807321	-0.018459	
6261.809034	-0.019072	
6261.810532	-0.019273	
6261.812285	-0.019354	
6261.813761	-0.019640	
6261.815534	-0.020079	
6261.817022	-0.020917	
6261.818791	-0.021187	
6261.820278	-0.021879	
6261.822063	-0.023040	
6261.823536	-0.023161	
6261.825286	-0.023700	
6261.826784	-0.024417	
6261.828518	-0.024848	
6261.830043	-0.025086	
6261.831748	-0.025581	
6261.833286	-0.025976	
6261.834995	-0.026927	
6261.836536	-0.027753	
6261.838221	-0.028969	
6261.839789	-0.029340	
6261.841455	-0.030585	
6261.843030	-0.031036	
6261.844694	-0.031427	
6261.846292	-0.031958	
6261.847915	-0.032494	
6261.849529	-0.033364	
6261.851157	-0.033948	
6261.852769	-0.035286	
6261.854371	-0.036132	
6261.856014	-0.037493	
6261.857598	-0.037981	
6261.859282	-0.039391	
6261.860843	-0.039298	
6261.862552	-0.039999	
6261.864106	-0.040873	
6261.865795	-0.041707	
6261.867350	-0.042448	
6261.869061	-0.043874	
6261.870600	-0.044889	
6261.872330	-0.046243	
6261.873806	-0.046706	
6261.875444	-0.047798	
6261.876927	-0.049288	
6261.878534	-0.049538	
6261.880047	-0.050585	
6261.881595	-0.051085	
6261.883195	-0.051907	
6261.884690	-0.053107	
6261.886326	-0.054263	
6261.887894	-0.055431	
6261.889526	-0.056672	
6261.891053	-0.057796	
6261.892726	-0.058984	
6261.894200	-0.059838	
6261.895919	-0.060217	
6261.897391	-0.060837	
6261.899104	-0.062513	
6261.900650	-0.063367	
6261.902362	-0.065120	
6261.903877	-0.066582	
6261.905644	-0.068286	
6261.907123	-0.068721	
6261.908918	-0.070352	
6261.910395	-0.071456	
6261.912180	-0.072181	
6261.913657	-0.073027	
6261.915432	-0.074542	
6261.916920	-0.075654	
6261.918698	-0.076862	
6261.920179	-0.078775	
6261.921938	-0.080270	
6261.923440	-0.081998	
6261.925182	-0.083162	
6261.926699	-0.085112	
6261.928412	-0.085475	
6261.929943	-0.086752	
6261.931667	-0.088572	
6261.933215	-0.089870	
6261.934910	-0.091408	
6261.936458	-0.093535	
6261.938145	-0.095626	
6261.939712	-0.097201	
6261.941378	-0.099159	
6261.942967	-0.101322	
6261.944611	-0.102373	
6261.946220	-0.103932	
6261.947850	-0.105991	
6261.949476	-0.107852	
6261.951107	-0.109846	
6261.952754	-0.112746	
6261.954366	-0.114905	
6261.956048	-0.117641	
6261.957626	-0.119111	
6261.959301	-0.121576	
6261.960863	-0.123732	
6261.962572	-0.125709	
6261.964157	-0.127103	
6261.965857	-0.129959	
6261.967425	-0.132030	
6261.969143	-0.134979	
6261.970674	-0.137287	
6261.972390	-0.140534	
6261.973879	-0.141774	
6261.975445	-0.144582	
6261.976944	-0.146403	
6261.978546	-0.148224	
6261.980073	-0.150834	
6261.981623	-0.152550	
6261.983214	-0.154738	
6261.984694	-0.157187	
6261.986333	-0.160111	
6261.987893	-0.162339	
6261.989509	-0.164974	
6261.991034	-0.166750	
6261.992731	-0.170110	
6261.994210	-0.172011	
6261.995895	-0.173477	
6261.997378	-0.174839	
6261.999085	-0.177522	
6262.000570	-0.179475	
6262.002291	-0.181723	
6262.003770	-0.184793	
6262.005544	-0.186529	
6262.007024	-0.188543	
6262.008822	-0.190803	
6262.010303	-0.192729	
6262.012074	-0.193695	
6262.013559	-0.195621	
6262.015342	-0.197329	
6262.016827	-0.198908	
6262.018587	-0.200378	
6262.020085	-0.202811	
6262.021820	-0.204423	
6262.023334	-0.205511	
6262.025043	-0.206727	
6262.026574	-0.208496	
6262.028285	-0.209781	
6262.029839	-0.210433	
6262.031521	-0.211448	
6262.033077	-0.212177	
6262.034742	-0.213056	
6262.036316	-0.214260	
6262.037983	-0.215191	
6262.039568	-0.216286	
6262.041203	-0.216693	
6262.042810	-0.217531	
6262.044413	-0.217708	
6262.046093	-0.217970	
6262.047679	-0.218123	
6262.049312	-0.218574	
6262.050925	-0.218582	
6262.052619	-0.219021	
6262.054176	-0.219348	
6262.055877	-0.219332	
6262.057424	-0.218953	
6262.059114	-0.219187	
6262.060660	-0.218546	
6262.062360	-0.217801	
6262.063876	-0.216673	
6262.065614	-0.216762	
6262.067109	-0.215545	
6262.068887	-0.215005	
6262.070366	-0.214506	
6262.072144	-0.213881	
6262.073620	-0.212592	
6262.075379	-0.211831	
6262.076860	-0.210997	
6262.078446	-0.209213	
6262.079995	-0.207299	
6262.081532	-0.206534	
6262.083131	-0.204568	
6262.084615	-0.203142	
6262.086268	-0.201623	
6262.087772	-0.200544	
6262.089425	-0.199025	
6262.090900	-0.196697	
6262.092611	-0.195480	
6262.094095	-0.193196	
6262.095810	-0.190433	
6262.097296	-0.188152	
6262.099029	-0.186191	
6262.100514	-0.183866	
6262.102233	-0.181345	
6262.103717	-0.179339	
6262.105494	-0.176345	
6262.106977	-0.173530	
6262.108747	-0.170964	
6262.110230	-0.168361	
6262.111999	-0.164571	
6262.113491	-0.161384	
6262.115264	-0.157984	
6262.116762	-0.154637	
6262.118517	-0.151011	
6262.120030	-0.147974	
6262.121755	-0.144187	
6262.123285	-0.141009	
6262.125006	-0.136880	
6262.126546	-0.134012	
6262.128231	-0.129383	
6262.129795	-0.125222	
6262.131493	-0.121347	
6262.133056	-0.116944	
6262.134727	-0.112436	
6262.136302	-0.108585	
6262.137947	-0.104420	
6262.139544	-0.099832	
6262.141158	-0.095485	
6262.142793	-0.091288	
6262.144417	-0.086357	
6262.146069	-0.081273	
6262.147676	-0.076854	
6262.149337	-0.072354	
6262.150924	-0.067448	
6262.152595	-0.062541	
6262.154164	-0.058364	
6262.155870	-0.053901	
6262.157433	-0.048700	
6262.159117	-0.044341	
6262.160655	-0.039298	
6262.162361	-0.033981	
6262.163893	-0.029074	
6262.165620	-0.024099	
6262.167097	-0.019406	
6262.168839	-0.014262	
6262.170317	-0.010197	
6262.172080	-0.004856	
6262.173567	0.000308	
6262.175333	0.004993	
6262.176841	0.008925	
6262.178328	0.014222	
6262.179900	0.018855	
6262.181398	0.023516	
6262.183034	0.028265	
6262.184522	0.035069	
6262.186154	0.040350	
6262.187672	0.044568	
6262.189280	0.049450	
6262.190758	0.053353	
6262.192415	0.057656	
6262.193914	0.062663	
6262.195641	0.067690	
6262.197143	0.073120	
6262.198858	0.076911	
6262.200348	0.081141	
6262.202042	0.086861	
6262.203518	0.089616	
6262.205198	0.093846	
6262.206699	0.099272	
6262.208425	0.103063	
6262.209946	0.107337	
6262.211660	0.111869	
6262.213197	0.116082	
6262.214910	0.120219	
6262.216464	0.124115	
6262.218144	0.128876	
6262.219710	0.131978	
6262.221386	0.134883	
6262.222977	0.139451	
6262.224626	0.142762	
6262.226236	0.145840	
6262.227868	0.150037	
6262.229497	0.154291	
6262.231121	0.158134	
6262.232738	0.161115	
6262.234356	0.164507	
6262.236046	0.167568	
6262.237623	0.171399	
6262.239300	0.173401	
6262.240873	0.175645	
6262.242577	0.178570	
6262.244160	0.182876	
6262.245836	0.185160	
6262.247393	0.188910	
6262.249120	0.191090	
6262.250661	0.193938	
6262.252364	0.196556	
6262.253879	0.197684	
6262.255609	0.200198	
6262.257099	0.202522	
6262.258871	0.204266	
6262.260347	0.206123	
6262.262124	0.208601	
6262.263612	0.210623	
6262.265396	0.211541	
6262.266878	0.213197	
6262.268640	0.214414	
6262.270121	0.215111	
6262.271891	0.215304	
6262.273387	0.217197	
6262.275113	0.217302	
6262.276635	0.217918	
6262.278386	0.219638	
6262.279913	0.219642	
6262.281450	0.220174	
6262.283075	0.220625	
6262.284571	0.220738	
6262.286201	0.219937	
6262.287716	0.220162	
6262.289362	0.219667	
6262.290851	0.219111	
6262.292509	0.218829	
6262.293982	0.218220	
6262.295700	0.217789	
6262.297183	0.216859	
6262.298904	0.216098	
6262.300387	0.215554	
6262.302085	0.213991	
6262.303570	0.213080	
6262.305247	0.212512	
6262.306749	0.211264	
6262.308494	0.209169	
6262.310017	0.207908	
6262.311741	0.207658	
6262.313271	0.206015	
6262.314977	0.204766	
6262.316517	0.202885	
6262.318205	0.201624	
6262.319753	0.200153	
6262.321440	0.197926	
6262.323009	0.196246	
6262.324655	0.194453	
6262.326266	0.192085	
6262.327933	0.190904	
6262.329531	0.190119	
6262.331170	0.188286	
6262.332782	0.186876	
6262.334381	0.185301	
6262.336050	0.183158	
6262.337638	0.180656	
6262.339315	0.178509	
6262.340900	0.176846	
6262.342567	0.174638	
6262.365460	0.156660	
6262.366944	0.154412	
6262.368728	0.151459	
6262.370206	0.148635	
6262.371979	0.145783	
6262.373472	0.143068	
6262.375254	0.140131	
6262.376749	0.138319	
6262.378476	0.136309	
6262.379998	0.134697	
6262.381507	0.132872	
6262.383082	0.131422	
6262.384575	0.129211	
6262.386233	0.126870	
6262.387725	0.124143	
6262.389360	0.121835	
6262.390837	0.120993	
6262.392486	0.118169	
6262.393961	0.116828	
6262.395590	0.114967	
6262.397077	0.113250	
6262.398783	0.111043	
6262.400269	0.109230	
6262.401946	0.107764	
6262.403438	0.104904	
6262.405105	0.103047	
6262.406637	0.101802	
6262.408257	0.099941	
6262.409815	0.097802	
6262.411490	0.096360	
6262.413051	0.095715	
6262.414724	0.093512	
6262.416281	0.091759	
6262.417915	0.090313	
6262.419520	0.088396	
6262.421126	0.086164	
6262.422737	0.083401	
6262.424330	0.083074	
6262.426012	0.081004	
6262.427614	0.079433	
6262.429248	0.078849	
6262.430831	0.077693	
6262.432525	0.075997	
6262.434091	0.074514	
6262.435793	0.073906	
6262.437336	0.071207	
6262.439036	0.069443	
6262.440582	0.068641	
6262.442298	0.067058	
6262.443812	0.066143	
6262.445544	0.065535	
6262.447033	0.063694	
6262.448816	0.061434	
6262.450297	0.061281	
6262.452069	0.060697	
6262.453545	0.059831	
6262.455317	0.057390	
6262.456808	0.057136	
6262.458574	0.055871	
6262.460071	0.053229	
6262.461830	0.052181	
6262.463335	0.052435	
6262.465063	0.052290	
6262.466583	0.050723	
6262.468295	0.050380	
6262.469836	0.048362	
6262.471539	0.047609	
6262.473105	0.046727	
6262.474791	0.047089	
6262.476365	0.044072	
6262.478022	0.043238	
6262.479597	0.044402	
6262.481247	0.043754	
6262.482828	0.042723	
6262.484353	0.042614	
6262.485993	0.041538	
6262.487478	0.039335	
6262.489123	0.038477	
6262.490595	0.038783	
6262.492243	0.037953	
6262.493724	0.037397	
6262.495345	0.037522	
6262.496827	0.035806	
6262.498423	0.035762	
6262.499953	0.035439	
6262.501582	0.034920	
6262.503140	0.034163	
6262.504728	0.032378	
6262.506327	0.032483	
6262.507887	0.032023	
6262.509504	0.030851	
6262.511025	0.031552	
6262.512684	0.030916	
6262.514277	0.031036	
6262.515917	0.029804	
6262.517505	0.029687	
6262.519183	0.028970	
6262.520746	0.028245	
6262.522456	0.026706	
6262.524003	0.026867	
6262.525704	0.026114	
6262.527250	0.026094	
6262.528976	0.025481	
6262.530494	0.025429	
6262.532211	0.024208	
6262.533705	0.024583	
6262.535480	0.023346	
6262.536965	0.022891	
6262.538759	0.022122	
6262.540237	0.022641	
6262.542025	0.021324	
6262.543514	0.020676	
6262.545264	0.021187	
6262.546767	0.020434	
6262.548537	0.019951	
6262.550034	0.019374	
6262.551768	0.019870	
6262.553282	0.019161	
6262.555013	0.017969	
6262.556553	0.017953	
6262.558262	0.017493	
6262.559807	0.016792	
6262.561505	0.017026	
6262.563071	0.016659	
6262.564763	0.016293	
6262.566339	0.016196	
6262.568008	0.016289	
6262.569593	0.016103	
6262.571209	0.014980	
6262.572810	0.013517	
6262.574427	0.014210	
6262.576059	0.013211	
6262.577691	0.013473	
6262.579353	0.014432	
6262.580938	0.014351	
6262.582570	0.013300	
6262.584063	0.013622	
6262.585623	0.012587	
6262.587127	0.012530	
6262.588741	0.011616	
6262.590235	0.011942	
6262.591846	0.011249	
6262.593352	0.010786	
6262.594927	0.011020	
6262.596487	0.010589	
6262.597982	0.010762	
6262.599622	0.010367	
6262.601186	0.010069	
6262.602796	0.010565	
6262.604343	0.009336	
6262.606011	0.009279	
6262.607486	0.009614	
6262.609193	0.008405	
6262.610667	0.008869	
6262.612390	0.009304	
6262.613938	0.009711	
6262.615645	0.009002	
6262.617167	0.008921	
6262.618911	0.009344	
6262.620407	0.008268	
6262.622176	0.007471	
6262.623653	0.007511	
6262.625422	0.007813	
6262.626904	0.007064	
6262.628676	0.007708	
6262.630153	0.008176	
6262.631891	0.007483	
6262.633384	0.006552	
6262.635109	0.007608	
6262.636627	0.007338	
6262.638368	0.006484	
6262.639894	0.006452	
6262.641612	0.006258	
6262.643149	0.005775	
6262.644820	0.006166	
6262.646375	0.006468	
6262.648055	0.006242	
6262.649632	0.005304	
6262.651283	0.006677	
6262.652855	0.006162	
6262.654487	0.005046	
6262.656074	0.005030	
6262.657696	0.004744	
6262.659372	0.004325	
6262.660943	0.004264	
6262.662613	0.005142	
6262.664197	0.005441	
6262.665880	0.004482	
6262.667463	0.005026	
6262.669132	0.004437	
6262.670692	0.004071	
6262.672389	0.003721	
6262.673933	0.003386	
6262.675673	0.000385	
6262.677210	0.000010	
6262.678932	0.000578	
6262.680432	0.000534	
6262.682174	0.000236	
6262.683653	0.000317	
6262.685435	0.000119	
6262.686925	-0.000594	
6262.688535	-0.001202	
6262.690037	-0.001299	
6262.691609	-0.001375	
6262.693136	-0.002105	
6262.694631	-0.001690	
6262.696280	-0.001271	
6262.697773	-0.001222	
6262.699398	-0.001581	
6262.700909	-0.001400	
6262.702596	-0.002113	
6262.704083	-0.002898	
6262.705785	-0.003353	
6262.707254	-0.002713	
6262.708971	-0.003651	
6262.710458	-0.003889	
6262.712156	-0.003446	
6262.713637	-0.003188	
6262.715347	-0.003575	
6262.716831	-0.003865	
6262.718610	-0.003188	
6262.720109	-0.004457	
6262.721864	-0.004719	
6262.723363	-0.004731	
6262.725110	-0.004812	
6262.726626	-0.005408	
6262.728331	-0.005392	
6262.729857	-0.004848	
6262.731545	-0.005408	
6262.733094	-0.005428	
6262.734794	-0.004707	
6262.736355	-0.005376	
6262.738040	-0.006652	
6262.739615	-0.006419	
6262.741274	-0.006487	
6262.742862	-0.007406	
6262.744489	-0.006773	
6262.746091	-0.006475	
6262.747708	-0.007019	
6262.749350	-0.007015	
6262.750931	-0.006789	
6262.752613	-0.007506	
6262.754197	-0.007821	
6262.755854	-0.008224	
6262.757435	-0.007913	
6262.759125	-0.008876	
6262.760666	-0.009057	
6262.762381	-0.008977	
6262.763912	-0.008735	
6262.765624	-0.009722	
6262.767154	-0.009017	
6262.768878	-0.009178	
6262.770368	-0.010395	
6262.772147	-0.010814	
6262.773629	-0.010657	
6262.775398	-0.011422	
6262.776878	-0.011805	
6262.778652	-0.011346	
6262.780125	-0.011523	
6262.781854	-0.011934	
6262.783360	-0.011934	
6262.785078	-0.012187	
6262.786599	-0.012780	
6262.788317	-0.013710	
6262.789837	-0.013593	
6262.791348	-0.014222	
6262.792977	-0.014673	
6262.794477	-0.014713	
6262.796120	-0.014306	
6262.797636	-0.014858	
6262.799257	-0.015329	
6262.800750	-0.015289	
6262.802410	-0.015716	
6262.803886	-0.016715	
6262.805587	-0.017376	
6262.807074	-0.017380	
6262.808771	-0.017601	
6262.810252	-0.018447	
6262.811935	-0.018508	
6262.813421	-0.018463	
6262.815085	-0.019019	
6262.816597	-0.019446	
6262.818299	-0.019555	
6262.819831	-0.020715	
6262.821544	-0.021396	
6262.823085	-0.022315	
6262.824757	-0.021871	
6262.826314	-0.023289	
6262.827968	-0.023185	
6262.829541	-0.023253	
6262.831193	-0.023656	
6262.832793	-0.024252	
6262.834405	-0.024776	
6262.836040	-0.025203	
6262.837648	-0.026436	
6262.839296	-0.027189	
6262.840893	-0.027386	
6262.842545	-0.028349	
6262.844121	-0.028526	
6262.845813	-0.028313	
6262.847362	-0.028796	
6262.849061	-0.030029	
6262.850603	-0.030689	
6262.852305	-0.030955	
6262.853832	-0.032309	
6262.855538	-0.032840	
6262.857032	-0.033163	
6262.858791	-0.034198	
6262.860284	-0.035423	
6262.862060	-0.034984	
6262.863540	-0.035258	
6262.865311	-0.036756	
6262.866784	-0.036853	
6262.868541	-0.037449	
6262.870044	-0.038593	
6262.871797	-0.039854	
6262.873313	-0.040108	
6262.875046	-0.041119	
6262.876570	-0.042130	
6262.878262	-0.042492	
6262.879808	-0.042807	
6262.881516	-0.043290	
6262.883068	-0.044051	
6262.884725	-0.044772	
6262.886287	-0.045953	
6262.887922	-0.047262	
6262.889545	-0.049147	
6262.891048	-0.048749	
6262.892704	-0.050372	
6262.894205	-0.050887	
6262.895834	-0.051069	
6262.897319	-0.052176	
6262.898970	-0.053313	
6262.900469	-0.053836	
6262.902095	-0.054831	
6262.903599	-0.056583	
6262.905291	-0.057534	
6262.906766	-0.058219	
6262.908444	-0.059540	
6262.909950	-0.060898	
6262.911597	-0.061369	
6262.913129	-0.062122	
6262.914751	-0.063182	
6262.916327	-0.064439	
6262.917904	-0.065563	
6262.919513	-0.067363	
6262.921143	-0.069232	
6262.922761	-0.070501	
6262.924394	-0.071420	
6262.926016	-0.073337	
6262.927619	-0.074546	
6262.929278	-0.075517	
6262.930876	-0.076544	
6262.932547	-0.078635	
6262.934107	-0.079424	
6262.935801	-0.081640	
6262.937357	-0.083428	
6262.939045	-0.085704	
6262.940599	-0.086784	
6262.942306	-0.088887	
6262.943866	-0.090933	
6262.945572	-0.091594	
6262.947059	-0.093511	
6262.948853	-0.095034	
6262.950332	-0.096565	
6262.952107	-0.098498	
6262.953590	-0.100851	
6262.955339	-0.103578	
6262.956820	-0.105060	
6262.958599	-0.107075	
6262.960085	-0.109044	
6262.961845	-0.110438	
6262.963343	-0.111707	
6262.965069	-0.114289	
6262.966588	-0.116336	
6262.968315	-0.117455	
6262.969851	-0.120759	
6262.971583	-0.123240	
6262.973136	-0.125121	
6262.974843	-0.126982	
6262.976393	-0.129307	
6262.978065	-0.130705	
6262.979628	-0.132731	
6262.981303	-0.134769	
6262.982880	-0.136856	
6262.984507	-0.138153	
6262.986100	-0.140711	
6262.987726	-0.143148	
6262.989360	-0.145605	
6262.990990	-0.147096	
6262.992645	-0.150033	
6262.994133	-0.151680	
6262.995772	-0.152828	
6262.997271	-0.154302	
6262.998928	-0.157227	
6263.000401	-0.158407	
6263.002036	-0.160272	
6263.003512	-0.162685	
6263.005120	-0.164808	
6263.006619	-0.166516	
6263.008291	-0.168663	
6263.009827	-0.170287	
6263.011477	-0.172180	
6263.013057	-0.173397	
6263.014641	-0.174827	
6263.016236	-0.176853	
6263.017791	-0.177985	
6263.019409	-0.180128	
6263.021018	-0.182299	
6263.022670	-0.184193	
6263.024274	-0.185889	
6263.025906	-0.187444	
6263.027520	-0.188938	
6263.029210	-0.190199	
6263.030788	-0.191359	
6263.032472	-0.193397	
6263.034025	-0.194199	
6263.035726	-0.195589	
6263.037283	-0.197587	
6263.038985	-0.199609	
6263.040537	-0.200290	
6263.042247	-0.201676	
6263.043762	-0.203134	
6263.045529	-0.203516	
6263.047016	-0.204544	
6263.048802	-0.206079	
6263.050282	-0.206365	
6263.052042	-0.207126	
6263.053522	-0.208649	
6263.055291	-0.209881	
6263.056778	-0.210123	
6263.058568	-0.211279	
6263.060052	-0.212673	
6263.061819	-0.211908	
6263.063319	-0.212540	
6263.065050	-0.212955	
6263.066570	-0.213261	
6263.068279	-0.213350	
6263.069810	-0.213789	
6263.071506	-0.214115	
6263.073050	-0.214361	
6263.074736	-0.214111	
6263.076302	-0.215054	
6263.077970	-0.213889	
6263.079546	-0.213011	
6263.081209	-0.212508	
6263.082808	-0.212061	
6263.084434	-0.211283	
6263.086064	-0.211388	
6263.087702	-0.210711	
6263.089319	-0.210131	
6263.090927	-0.208794	
6263.092582	-0.207948	
6263.094062	-0.206739	
6263.095644	-0.204886	
6263.097124	-0.203367	
6263.098764	-0.202155	
6263.100248	-0.200544	
6263.101865	-0.198574	
6263.103359	-0.197667	
6263.104938	-0.196040	
6263.106482	-0.193836	
6263.108114	-0.191464	
6263.109682	-0.189703	
6263.111282	-0.186900	
6263.112886	-0.184120	
6263.114440	-0.181099	
6263.116056	-0.178956	
6263.117583	-0.175910	
6263.119265	-0.173115	
6263.120743	-0.170883	
6263.122450	-0.168015	
6263.124030	-0.164124	
6263.125722	-0.161433	
6263.127276	-0.157783	
6263.128984	-0.153553	
6263.130532	-0.149670	
6263.132260	-0.146415	
6263.133781	-0.142306	
6263.135533	-0.138362	
6263.137025	-0.135140	
6263.138778	-0.130684	
6263.140264	-0.126712	
6263.142041	-0.122777	
6263.143515	-0.118962	
6263.145324	-0.113391	
6263.146803	-0.109210	
6263.148559	-0.104633	
6263.150046	-0.100114	
6263.151808	-0.095227	
6263.153309	-0.091372	
6263.155063	-0.086977	
6263.156580	-0.082554	
6263.158316	-0.077696	
6263.159839	-0.073937	
6263.161536	-0.068459	
6263.163071	-0.063601	
6263.164768	-0.058876	
6263.166327	-0.054130	
6263.167998	-0.048958	
6263.169577	-0.044579	
6263.171229	-0.040668	
6263.172817	-0.036704	
6263.174455	-0.030694	
6263.176047	-0.026774	
6263.177678	-0.021606	
6263.179309	-0.016236	
6263.180895	-0.010383	
6263.182553	-0.005855	
6263.184122	-0.000211	
6263.185807	0.004353	
6263.187371	0.008486	
6263.189061	0.013348	
6263.190620	0.017969	
6263.192309	0.022726	
6263.193860	0.027769	
6263.195570	0.035500	
6263.197056	0.040846	
6263.198696	0.044386	
6263.200169	0.049353	
6263.201780	0.054453	
6263.203304	0.057817	
6263.204895	0.062216	
6263.206450	0.066204	
6263.207966	0.070905	
6263.209583	0.074804	
6263.211142	0.080339	
6263.212763	0.084484	
6263.214300	0.088710	
6263.215957	0.093649	
6263.217436	0.097862	
6263.219127	0.101887	
6263.220598	0.105520	
6263.222320	0.109242	
6263.223860	0.113706	
6263.225564	0.118060	
6263.227070	0.121355	
6263.228843	0.126314	
6263.230328	0.130661	
6263.232118	0.134887	
6263.233596	0.138202	
6263.235362	0.142585	
6263.236847	0.146255	
6263.238613	0.149324	
6263.240098	0.154110	
6263.241862	0.157208	
6263.243352	0.159399	
6263.245100	0.164168	
6263.246614	0.167939	
6263.248362	0.171250	
6263.249875	0.174429	
6263.251599	0.178272	
6263.253137	0.180552	
6263.254852	0.183577	
6263.256402	0.186530	
6263.258098	0.189801	
6263.259650	0.191811	
6263.261343	0.194840	
6263.262919	0.197535	
6263.264582	0.199589	
6263.266178	0.202619	
6263.267810	0.205342	
6263.269426	0.207134	
6263.271046	0.208254	
6263.272668	0.210204	
6263.274281	0.211981	
6263.275925	0.213056	
6263.277514	0.215610	
6263.279202	0.216738	
6263.280774	0.218152	
6263.282455	0.219977	
6263.284022	0.220658	
6263.285715	0.221737	
6263.287280	0.222422	
6263.288990	0.222720	
6263.290546	0.224186	
6263.292265	0.224577	
6263.293795	0.224452	
6263.295529	0.224980	
6263.297023	0.225576	
6263.298591	0.225371	
6263.300085	0.225975	
6263.301670	0.226052	
6263.303218	0.225649	
6263.304754	0.224448	
6263.306355	0.224009	
6263.307839	0.224928	
6263.309505	0.222792	
6263.310990	0.223183	
6263.312623	0.222720	
6263.314100	0.223320	
6263.315811	0.221217	
6263.317285	0.221141	
6263.319006	0.219969	
6263.320484	0.218539	
6263.322194	0.216931	
6263.323690	0.215904	
6263.325407	0.214124	
6263.326884	0.212218	
6263.328653	0.212387	
6263.330133	0.210240	
6263.331917	0.209350	
6263.333400	0.207900	
6263.335154	0.206252	
6263.336650	0.204387	
6263.338405	0.202119	
6263.339935	0.200085	
6263.341689	0.198268	
6263.343205	0.196246	
6263.344921	0.195295	
6263.368509	0.171854	
6263.370015	0.168092	
6263.371796	0.165731	
6263.373292	0.162988	
6263.375024	0.160370	
6263.376548	0.158054	
6263.378248	0.155435	
6263.379784	0.152941	
6263.381478	0.150388	
6263.383030	0.147624	
6263.384725	0.145900	
6263.386300	0.142806	
6263.387983	0.140172	
6263.389544	0.138186	
6263.391198	0.135072	
6263.392775	0.133126	
6263.394407	0.129827	
6263.396010	0.128349	
6263.397615	0.126709	
6263.399284	0.124546	
6263.400764	0.123144	
6263.402401	0.120655	
6263.403874	0.118673	
6263.405512	0.116111	
6263.406997	0.113637	
6263.408638	0.112006	
6263.410143	0.110149	
6263.411728	0.108703	
6263.413261	0.106809	
6263.414906	0.104884	
6263.416445	0.103325	
6263.418062	0.100928	
6263.419630	0.099099	
6263.421226	0.097246	
6263.422812	0.095767	
6263.424380	0.093620	
6263.425981	0.091981	
6263.427600	0.090708	
6263.429271	0.088073	
6263.430858	0.087510	
6263.432544	0.085600	
6263.434114	0.084307	
6263.435786	0.082631	
6263.437372	0.080939	
6263.439045	0.079384	
6263.440606	0.078192	
6263.442329	0.077032	
6263.443866	0.073600	
6263.445580	0.075066	
6263.447104	0.073116	
6263.448843	0.071312	
6263.450341	0.070433	
6263.452072	0.070433	
6263.453550	0.067879	
6263.455335	0.067545	
6263.456827	0.066127	
6263.458623	0.064383	
6263.460104	0.063303	
6263.461868	0.061466	
6263.463359	0.061664	
6263.465122	0.059666	
6263.466619	0.058280	
6263.468371	0.057748	
6263.469909	0.057636	
6263.471639	0.054646	
6263.473160	0.052935	
6263.474862	0.053402	
6263.476409	0.051778	
6263.478093	0.051174	
6263.479645	0.049877	
6263.481324	0.050445	
6263.482893	0.048705	
6263.484541	0.048717	
6263.486139	0.047037	
6263.487803	0.046437	
6263.489398	0.044680	
6263.491041	0.044052	
6263.492652	0.041889	
6263.494255	0.041434	
6263.495925	0.041571	
6263.497496	0.040592	
6263.499179	0.039246	
6263.500659	0.039564	
6263.502231	0.039246	
6263.503723	0.037663	
6263.505341	0.036708	
6263.506827	0.035766	
6263.508423	0.034888	
6263.509947	0.034803	
6263.511504	0.034303	
6263.513056	0.033417	
6263.514555	0.033006	
6263.516179	0.032374	
6263.517740	0.030626	
6263.519360	0.029864	
6263.520902	0.030182	
6263.522568	0.028809	
6263.524042	0.028499	
6263.525747	0.028543	
6263.527227	0.027330	
6263.528965	0.026839	
6263.530505	0.026867	
6263.532212	0.025272	
6263.533724	0.025667	
6263.535468	0.025284	
6263.536952	0.023979	
6263.538712	0.023556	
6263.540189	0.022662	
6263.541950	0.022275	
6263.543444	0.021695	
6263.545216	0.021441	
6263.546698	0.021224	
6263.548472	0.021800	
6263.549965	0.020889	
6263.551693	0.020313	
6263.553204	0.019894	
6263.554923	0.018875	
6263.556447	0.019044	
6263.558147	0.018819	
6263.559705	0.018589	
6263.561386	0.017509	
6263.562947	0.017614	
6263.564628	0.017481	
6263.566192	0.017002	
6263.567847	0.017372	
6263.569439	0.017002	
6263.571062	0.015991	
6263.572690	0.015209	
6263.574331	0.016462	
6263.575935	0.014927	
6263.577547	0.014855	
6263.579190	0.015213	
6263.580801	0.014782	
6263.582479	0.014387	
6263.584052	0.014391	
6263.585748	0.014972	
6263.587300	0.013727	
6263.589004	0.013554	
6263.590558	0.013155	
6263.592243	0.013409	
6263.593791	0.012426	
6263.595528	0.012865	
6263.597026	0.013501	
6263.598778	0.012252	
6263.600265	0.012522	
6263.602035	0.012345	
6263.603526	0.011866	
6263.605051	0.012011	
6263.606593	0.011266	
6263.608153	0.011290	
6263.609741	0.010754	
6263.611225	0.009916	
6263.612866	0.011696	
6263.614356	0.010907	
6263.615977	0.010980	
6263.617483	0.011326	
6263.619174	0.010609	
6263.620651	0.009968	
6263.622346	0.009606	
6263.623820	0.009864	
6263.625516	0.010166	
6263.627012	0.009094	
