time (s)	det(V)
8146.381839	-0.005021	
8146.383606	-0.005166	
8146.385086	-0.004916	
8146.386825	-0.005307	
8146.388324	-0.005025	
8146.390056	-0.005017	
8146.391575	-0.005295	
8146.393301	-0.005226	
8146.394833	-0.005154	
8146.396544	-0.005420	
8146.398081	-0.005408	
8146.399770	-0.006032	
8146.401320	-0.006366	
8146.402988	-0.005919	
8146.404555	-0.006628	
8146.406213	-0.006963	
8146.407807	-0.006201	
8146.409445	-0.006044	
8146.411041	-0.006765	
8146.412663	-0.006846	
8146.414299	-0.007547	
8146.415898	-0.008401	
8146.417560	-0.008526	
8146.419141	-0.008046	
8146.420819	-0.008429	
8146.422382	-0.008038	
8146.424067	-0.008679	
8146.425546	-0.008377	
8146.427098	-0.008558	
8146.428594	-0.009029	
8146.430215	-0.008735	
8146.431737	-0.010028	
8146.433325	-0.010129	
8146.434868	-0.010350	
8146.436392	-0.011273	
8146.437971	-0.011430	
8146.439555	-0.011184	
8146.441161	-0.011100	
8146.442720	-0.011547	
8146.444328	-0.011555	
8146.445831	-0.012643	
8146.447533	-0.012050	
8146.449020	-0.013303	
8146.450734	-0.013549	
8146.452201	-0.013956	
8146.453918	-0.013742	
8146.455440	-0.014854	
8146.457149	-0.015136	
8146.458623	-0.014524	
8146.460400	-0.015193	
8146.461884	-0.015160	
8146.463631	-0.015595	
8146.465114	-0.016482	
8146.466902	-0.017235	
8146.468381	-0.017086	
8146.470139	-0.017843	
8146.471638	-0.018681	
8146.473380	-0.018238	
8146.474890	-0.018625	
8146.476607	-0.018234	
8146.478132	-0.019112	
8146.479838	-0.019462	
8146.481392	-0.020175	
8146.483083	-0.020893	
8146.484643	-0.021392	
8146.486308	-0.021670	
8146.487886	-0.022395	
8146.489527	-0.022286	
8146.491103	-0.022874	
8146.492732	-0.022729	
8146.494354	-0.023829	
8146.495946	-0.023338	
8146.497609	-0.024929	
8146.499216	-0.025082	
8146.500866	-0.026258	
8146.502448	-0.026411	
8146.504101	-0.026875	
8146.505672	-0.027801	
8146.507376	-0.027390	
8146.508913	-0.028224	
8146.510608	-0.029437	
8146.512144	-0.029368	
8146.513863	-0.030234	
8146.515361	-0.031374	
8146.517106	-0.032095	
8146.518588	-0.032361	
8146.520358	-0.032837	
8146.521835	-0.034182	
8146.523609	-0.034798	
8146.525108	-0.034851	
8146.526604	-0.035330	
8146.528168	-0.035769	
8146.529707	-0.036228	
8146.531336	-0.037235	
8146.532816	-0.038239	
8146.534471	-0.039765	
8146.535959	-0.039951	
8146.537602	-0.040970	
8146.539074	-0.041840	
8146.540782	-0.042102	
8146.542253	-0.042819	
8146.543955	-0.043810	
8146.545430	-0.044692	
8146.547115	-0.045751	
8146.548598	-0.046219	
8146.550292	-0.047790	
8146.551785	-0.048769	
8146.553469	-0.049844	
8146.554973	-0.050960	
8146.556726	-0.051685	
8146.558234	-0.052454	
8146.559961	-0.053445	
8146.561485	-0.054622	
8146.563182	-0.055633	
8146.564728	-0.057369	
8146.566431	-0.058457	
8146.567995	-0.060225	
8146.569694	-0.061144	
8146.571248	-0.062719	
8146.572922	-0.063681	
8146.574496	-0.064757	
8146.576147	-0.065869	
8146.577743	-0.067307	
8146.579373	-0.068781	
8146.580996	-0.070405	
8146.582611	-0.071380	
8146.584291	-0.073784	
8146.585905	-0.075061	
8146.587544	-0.076560	
8146.589157	-0.077591	
8146.590820	-0.079158	
8146.592395	-0.080540	
8146.594089	-0.082373	
8146.595647	-0.083666	
8146.597361	-0.085656	
8146.598936	-0.087642	
8146.600608	-0.089430	
8146.602160	-0.090933	
8146.603880	-0.092701	
8146.605399	-0.094518	
8146.607156	-0.096508	
8146.608633	-0.098458	
8146.610418	-0.099554	
8146.611897	-0.101427	
8146.613665	-0.103751	
8146.615146	-0.105491	
8146.616920	-0.107888	
8146.618409	-0.109403	
8146.620184	-0.111743	
8146.621667	-0.113818	
8146.623416	-0.115764	
8146.624923	-0.117621	
8146.626648	-0.119474	
8146.628184	-0.121476	
8146.629701	-0.123522	
8146.631309	-0.125564	
8146.632805	-0.127321	
8146.634434	-0.129734	
8146.635949	-0.131534	
8146.637596	-0.133730	
8146.639075	-0.135252	
8146.640702	-0.136807	
8146.642177	-0.138942	
8146.643813	-0.141444	
8146.645291	-0.142568	
8146.646982	-0.144433	
8146.648474	-0.146588	
8146.650167	-0.149247	
8146.651671	-0.150987	
8146.653331	-0.153340	
8146.654845	-0.155007	
8146.656485	-0.157493	
8146.658029	-0.158613	
8146.659728	-0.160168	
8146.661277	-0.162581	
8146.662951	-0.164405	
8146.664519	-0.166919	
8146.666177	-0.168869	
8146.667772	-0.171298	
8146.669424	-0.172132	
8146.671015	-0.174557	
8146.672646	-0.175943	
8146.674275	-0.177848	
8146.675889	-0.179214	
8146.677548	-0.181743	
8146.679126	-0.182722	
8146.680803	-0.185014	
8146.682373	-0.186992	
8146.684071	-0.188805	
8146.685639	-0.190428	
8146.687327	-0.191983	
8146.688897	-0.193244	
8146.690607	-0.194618	
8146.692152	-0.195843	
8146.693887	-0.197140	
8146.695382	-0.198586	
8146.697135	-0.199895	
8146.698619	-0.201817	
8146.700383	-0.203085	
8146.701869	-0.204596	
8146.703654	-0.205406	
8146.705133	-0.206695	
8146.706916	-0.207380	
8146.708395	-0.208419	
8146.710152	-0.209080	
8146.711645	-0.210067	
8146.713390	-0.210482	
8146.714897	-0.211336	
8146.716607	-0.212093	
8146.718142	-0.212741	
8146.719873	-0.212927	
8146.721405	-0.213793	
8146.723101	-0.213229	
8146.724658	-0.213301	
8146.726350	-0.213233	
8146.727918	-0.213829	
8146.729594	-0.212564	
8146.731218	-0.213072	
8146.732704	-0.213076	
8146.734340	-0.212604	
8146.735865	-0.211895	
8146.737493	-0.210868	
8146.738971	-0.210457	
8146.740595	-0.208757	
8146.742080	-0.208443	
8146.743709	-0.206787	
8146.745212	-0.205518	
8146.746933	-0.203939	
8146.748422	-0.203351	
8146.750098	-0.201551	
8146.751603	-0.200560	
8146.753275	-0.198151	
8146.754794	-0.196217	
8146.756416	-0.194529	
8146.757965	-0.192459	
8146.759641	-0.190384	
8146.761207	-0.187874	
8146.762859	-0.184833	
8146.764447	-0.182714	
8146.766111	-0.180430	
8146.767701	-0.178750	
8146.769338	-0.175564	
8146.770943	-0.172208	
8146.772563	-0.169920	
8146.774249	-0.166452	
8146.775845	-0.163157	
8146.777516	-0.159999	
8146.779090	-0.155789	
8146.780779	-0.153408	
8146.782350	-0.149738	
8146.784019	-0.146218	
8146.785583	-0.142234	
8146.787296	-0.138270	
8146.788842	-0.134201	
8146.790570	-0.129508	
8146.792101	-0.125657	
8146.793812	-0.121967	
8146.795302	-0.117460	
8146.797072	-0.113206	
8146.798549	-0.109165	
8146.800310	-0.105258	
8146.801795	-0.101576	
8146.803573	-0.096545	
8146.805053	-0.092738	
8146.806815	-0.088411	
8146.808308	-0.083513	
8146.810055	-0.079400	
8146.811563	-0.075392	
8146.813296	-0.070538	
8146.814829	-0.066364	
8146.816555	-0.061599	
8146.818093	-0.057075	
8146.819780	-0.052849	
8146.821324	-0.049192	
8146.823015	-0.043552	
8146.824572	-0.039608	
8146.826239	-0.033372	
8146.827819	-0.028647	
8146.829442	-0.024868	
8146.831048	-0.020852	
8146.832572	-0.016812	
8146.834218	-0.012083	
8146.835691	-0.005275	
8146.837326	-0.000739	
8146.838799	0.002500	
8146.840437	0.006331	
8146.841927	0.011406	
8146.843546	0.016692	
8146.845052	0.022347	
8146.846625	0.026859	
8146.848162	0.029868	
8146.849788	0.035403	
8146.851333	0.039859	
8146.852926	0.046650	
8146.854505	0.050449	
8146.856095	0.056262	
8146.857703	0.061019	
8146.859254	0.064415	
8146.860936	0.070329	
8146.862524	0.074941	
8146.864180	0.079892	
8146.865763	0.082873	
8146.867448	0.086595	
8146.869030	0.090583	
8146.870708	0.096400	
8146.872274	0.100175	
8146.873976	0.105722	
8146.875526	0.109375	
8146.877222	0.112115	
8146.878762	0.117355	
8146.880490	0.121017	
8146.882003	0.123974	
8146.883744	0.129178	
8146.885231	0.132321	
8146.886999	0.136014	
8146.888490	0.139189	
8146.890275	0.143926	
8146.891761	0.147773	
8146.893555	0.151076	
8146.895030	0.154319	
8146.896806	0.156531	
8146.898292	0.159653	
8146.900044	0.162291	
8146.901557	0.165631	
8146.903307	0.168946	
8146.904830	0.170493	
8146.906551	0.172777	
8146.908081	0.177204	
8146.909787	0.178123	
8146.911325	0.182280	
8146.913013	0.183464	
8146.914573	0.185966	
8146.916249	0.186590	
8146.917824	0.189124	
8146.919480	0.190985	
8146.921061	0.192604	
8146.922707	0.195352	
8146.924318	0.196081	
8146.925931	0.198325	
8146.927573	0.199275	
8146.929166	0.200029	
8146.930835	0.202768	
8146.932306	0.201781	
8146.933893	0.203823	
8146.935387	0.203936	
8146.937019	0.204939	
8146.938506	0.204875	
8146.940140	0.206148	
8146.941648	0.206844	
8146.943217	0.207324	
8146.944761	0.208234	
8146.946287	0.208436	
8146.947894	0.208198	
8146.949470	0.207461	
8146.951064	0.207566	
8146.952609	0.207678	
8146.954254	0.206764	
8146.955752	0.207457	
8146.957452	0.207296	
8146.958930	0.207006	
8146.960659	0.207038	
8146.962218	0.206607	
8146.963918	0.205555	
8146.965480	0.204000	
8146.967208	0.203090	
8146.968730	0.203638	
8146.970462	0.201926	
8146.971984	0.201084	
8146.973750	0.201112	
8146.975229	0.199912	
8146.977008	0.198691	
8146.978496	0.198184	
8146.980268	0.197201	
8146.981751	0.194385	
8146.983499	0.192963	
8146.984989	0.192427	
8146.986751	0.190775	
8146.988256	0.188689	
8146.990016	0.188322	
8146.991530	0.186747	
8146.993263	0.184733	
8146.994787	0.183186	
8146.996497	0.181289	
8146.998045	0.179963	
8146.999759	0.177708	
8147.001320	0.175830	
8147.003018	0.174171	
8147.004577	0.172427	
8147.006258	0.170690	
8147.007832	0.168608	
8147.009506	0.166295	
8147.011093	0.164511	
8147.012739	0.163137	
8147.014366	0.160934	
8147.016012	0.158509	
8147.017606	0.156160	
8147.019228	0.154078	
8147.020875	0.150980	
8147.022477	0.150118	
8147.024154	0.148841	
8147.025725	0.146722	
8147.027415	0.144732	
8147.028979	0.143709	
8147.030668	0.140357	
8147.032241	0.137473	
8147.033923	0.135152	
8147.035415	0.132897	
8147.036974	0.132405	
8147.038468	0.130846	
8147.040079	0.128776	
8147.041600	0.126572	
8147.043193	0.124832	
8147.044729	0.123043	
8147.046253	0.122000	
8147.047875	0.119261	
8147.049461	0.117371	
8147.051066	0.113464	
8147.052614	0.112997	
8147.054253	0.111361	
8147.055745	0.109327	
8147.057463	0.108376	
8147.058936	0.107575	
8147.060660	0.104416	
8147.062129	0.103236	
8147.063839	0.101419	
8147.065355	0.100231	
8147.067081	0.097899	
8147.068567	0.095095	
8147.070339	0.094789	
8147.071834	0.092251	
8147.073616	0.090499	
8147.075091	0.089548	
8147.076880	0.087703	
8147.078360	0.086003	
8147.080119	0.084573	
8147.081609	0.083280	
8147.083376	0.081431	
8147.084888	0.080246	
8147.086640	0.078405	
8147.088150	0.076927	
8147.089878	0.076677	
8147.091408	0.075324	
8147.093125	0.073535	
8147.094663	0.072303	
8147.096352	0.071372	
8147.097909	0.069555	
8147.099559	0.068540	
8147.101150	0.067154	
8147.102812	0.066615	
8147.104397	0.064339	
8147.106041	0.062175	
8147.107636	0.061994	
8147.109263	0.061700	
8147.110906	0.060923	
8147.112509	0.060331	
8147.114161	0.058216	
8147.115771	0.057108	
8147.117430	0.055364	
8147.119012	0.054397	
8147.120679	0.053676	
8147.122253	0.052797	
8147.123961	0.052338	
8147.125505	0.051525	
8147.127208	0.050380	
8147.128756	0.048523	
8147.130460	0.047988	
8147.131956	0.046936	
8147.133725	0.046433	
8147.135222	0.045945	
8147.136763	0.043855	
8147.138290	0.043343	
8147.139838	0.043689	
8147.141388	0.042823	
8147.142898	0.041921	
8147.144526	0.042010	
8147.146025	0.041385	
8147.147640	0.040999	
8147.149168	0.038090	
8147.150796	0.037176	
8147.152280	0.037345	
8147.154009	0.035540	
8147.155480	0.034819	
8147.157196	0.036374	
8147.158676	0.034718	
8147.160374	0.034779	
8147.161853	0.033369	
8147.163544	0.032853	
8147.165025	0.032027	
8147.166761	0.032084	
8147.168258	0.030984	
8147.169996	0.029308	
8147.171510	0.028744	
8147.173243	0.029550	
8147.174764	0.028527	
8147.176461	0.027343	
8147.178008	0.027745	
8147.179679	0.027427	
8147.181243	0.026891	
8147.182909	0.026223	
8147.184481	0.025667	
8147.186107	0.024781	
8147.187718	0.023576	
8147.189352	0.023987	
8147.190969	0.024064	
8147.192600	0.023496	
8147.194217	0.022295	
8147.195812	0.022545	
8147.197478	0.021932	
8147.199061	0.021143	
8147.200733	0.019947	
8147.202286	0.020994	
8147.203988	0.018883	
8147.205541	0.019737	
8147.207213	0.019044	
8147.208762	0.019580	
8147.210480	0.018533	
8147.211989	0.017707	
8147.213738	0.019149	
8147.215216	0.017187	
8147.216984	0.017449	
8147.218456	0.017767	
8147.220231	0.016796	
8147.221711	0.015552	
8147.223462	0.016237	
8147.224963	0.015838	
8147.226714	0.015898	
8147.228215	0.015628	
8147.229942	0.015161	
8147.231463	0.014810	
8147.233171	0.015205	
8147.234711	0.014516	
8147.236406	0.013114	
8147.237970	0.012687	
8147.239459	0.013223	
8147.241122	0.014436	
8147.242613	0.014267	
8147.244242	0.013014	
8147.245758	0.012498	
8147.247370	0.012301	
8147.248845	0.012587	
8147.250475	0.011922	
8147.251956	0.011987	
8147.253640	0.012128	
8147.255132	0.011092	
8147.256837	0.010673	
8147.258313	0.010669	
8147.259974	0.011004	
8147.261482	0.010581	
8147.263124	0.011431	
8147.264665	0.010093	
8147.266351	0.009284	
8147.267903	0.009892	
8147.269566	0.008993	
8147.271135	0.009098	
8147.272773	0.009243	
8147.274369	0.009481	
8147.275986	0.009372	
8147.277589	0.008333	
8147.279200	0.009284	
8147.280848	0.008470	
8147.282442	0.007821	
8147.284121	0.007684	
8147.285693	0.007080	
8147.287377	0.007640	
8147.288941	0.007741	
8147.290645	0.007290	
8147.292213	0.006975	
8147.293910	0.006995	
8147.295452	0.007986	
8147.297161	0.006613	
8147.298676	0.005767	
8147.300428	0.005501	
8147.301910	0.005340	
8147.303674	0.005445	
8147.305155	0.005283	
8147.306926	0.005586	
8147.308411	0.005815	
8147.310198	0.003430	
8147.311679	0.002298	
8147.313448	0.002327	
8147.314942	0.001589	
8147.316699	0.001549	
8147.318199	0.001541	
8147.319923	0.001509	
8147.321448	0.000941	
8147.323177	0.000562	
8147.324711	0.001295	
8147.326423	0.000788	
8147.327971	0.001025	
8147.329668	0.000945	
8147.331222	0.000643	
8147.332888	-0.000324	
8147.334465	0.000063	
8147.336109	-0.000239	
8147.337730	-0.000852	
8147.339219	-0.000453	
8147.340874	-0.000235	
8147.342349	0.000055	
8147.343979	-0.000473	
8147.345451	-0.000521	
8147.347080	-0.000755	
8147.348559	-0.001387	
8147.350170	-0.001263	
8147.351668	-0.001440	
8147.353259	-0.001645	
8147.354793	-0.002314	
8147.356408	-0.001500	
8147.357960	-0.001392	
8147.359583	-0.001541	
8147.361152	-0.001786	
8147.362735	-0.002358	
8147.364349	-0.002668	
8147.365898	-0.003027	
8147.367531	-0.003373	
8147.369115	-0.002745	
8147.370789	-0.003394	
8147.372374	-0.003490	
8147.374052	-0.002673	
8147.375626	-0.002975	
8147.377308	-0.003635	
8147.378875	-0.003667	
8147.380548	-0.003486	
8147.382088	-0.004151	
8147.383804	-0.004449	
8147.385317	-0.003873	
8147.387052	-0.004699	
8147.388536	-0.004904	
8147.390295	-0.004667	
8147.391780	-0.004570	
8147.393563	-0.005118	
8147.395049	-0.005263	
8147.396844	-0.004876	
8147.398322	-0.005549	
8147.400086	-0.005859	
8147.401579	-0.005690	
8147.403320	-0.006983	
8147.404831	-0.007148	
8147.406540	-0.006479	
8147.408070	-0.006991	
8147.409779	-0.006943	
8147.411326	-0.006918	
8147.413014	-0.007241	
8147.414558	-0.007752	
8147.416236	-0.007958	
8147.417805	-0.008788	
8147.419465	-0.008639	
8147.421044	-0.009404	
8147.422681	-0.009081	
8147.424290	-0.008949	
8147.425886	-0.009404	
8147.427513	-0.009670	
8147.429123	-0.008872	
8147.430762	-0.009915	
8147.432360	-0.011652	
8147.434029	-0.011120	
8147.435599	-0.011619	
8147.437302	-0.012179	
8147.438853	-0.012224	
8147.440555	-0.011909	
8147.442034	-0.012336	
8147.443670	-0.012663	
8147.445141	-0.012792	
8147.446761	-0.012328	
8147.448268	-0.014024	
8147.449835	-0.014181	
8147.451387	-0.014254	
8147.452914	-0.014612	
8147.454508	-0.015615	
8147.456082	-0.015539	
8147.457692	-0.015454	
8147.459231	-0.015225	
8147.460881	-0.015611	
8147.462376	-0.016623	
8147.464071	-0.015994	
8147.465552	-0.017444	
8147.467274	-0.018629	
8147.468821	-0.018552	
8147.470525	-0.018600	
8147.472057	-0.019261	
8147.473789	-0.019366	
8147.475302	-0.019382	
8147.477046	-0.020151	
8147.478525	-0.020002	
8147.480292	-0.020586	
8147.481783	-0.021682	
8147.483550	-0.022492	
8147.485025	-0.022395	
8147.486810	-0.022822	
8147.488288	-0.023938	
8147.490026	-0.023910	
8147.491523	-0.024006	
8147.493251	-0.024240	
8147.494770	-0.024881	
8147.496496	-0.024792	
8147.498032	-0.026093	
8147.499731	-0.026021	
8147.501271	-0.026975	
8147.502955	-0.027414	
8147.504511	-0.028925	
8147.506178	-0.028965	
8147.507747	-0.028857	
8147.509399	-0.029457	
8147.510999	-0.030424	
8147.512625	-0.030722	
8147.514229	-0.031584	
8147.515848	-0.032422	
8147.517477	-0.033296	
8147.519079	-0.033860	
8147.520752	-0.034774	
8147.522319	-0.034976	
8147.524004	-0.035761	
8147.525568	-0.035866	
8147.527264	-0.037268	
8147.528806	-0.037336	
8147.530516	-0.037884	
8147.532062	-0.039221	
8147.533769	-0.040470	
8147.535286	-0.040523	
8147.537024	-0.042098	
8147.538503	-0.042799	
8147.540267	-0.042996	
8147.541745	-0.043931	
8147.543266	-0.045224	
8147.544837	-0.045610	
8147.546386	-0.046215	
8147.547960	-0.047504	
8147.549450	-0.048410	
8147.551096	-0.049425	
8147.552585	-0.050489	
8147.554203	-0.052003	
8147.555732	-0.052741	
8147.557365	-0.053002	
8147.558843	-0.054223	
8147.560555	-0.055290	
8147.562025	-0.056116	
8147.563726	-0.057405	
8147.565209	-0.059254	
8147.566915	-0.060346	
8147.568412	-0.061522	
8147.570141	-0.062348	
8147.571619	-0.063831	
8147.573391	-0.064938	
8147.574890	-0.065957	
8147.576648	-0.067802	
8147.578160	-0.068568	
8147.579894	-0.070248	
8147.581412	-0.071823	
8147.583139	-0.073527	
8147.584683	-0.074473	
8147.586366	-0.076310	
8147.587912	-0.078030	
8147.589599	-0.078683	
8147.591160	-0.080286	
8147.592839	-0.081366	
8147.594423	-0.082723	
8147.596076	-0.084294	
8147.597680	-0.086381	
8147.599320	-0.088339	
8147.600933	-0.090317	
8147.602555	-0.091537	
8147.604172	-0.093418	
8147.605787	-0.095098	
8147.607457	-0.096303	
8147.609044	-0.098438	
8147.610728	-0.099856	
8147.612313	-0.100911	
8147.613985	-0.103940	
8147.615562	-0.105753	
8147.617224	-0.108227	
8147.618774	-0.109197	
8147.620466	-0.111788	
8147.622010	-0.113886	
8147.623749	-0.115083	
8147.625250	-0.116956	
8147.627005	-0.119889	
8147.628487	-0.121315	
8147.630255	-0.123156	
8147.631738	-0.125726	
8147.633512	-0.127611	
8147.634997	-0.129746	
8147.636768	-0.132038	
8147.638252	-0.134189	
8147.640004	-0.135595	
8147.641504	-0.137827	
8147.643239	-0.140167	
8147.644761	-0.141186	
8147.646294	-0.143656	
8147.647901	-0.146069	
8147.649387	-0.148635	
8147.651043	-0.150733	
8147.652531	-0.152514	
8147.654179	-0.155060	
8147.655654	-0.156699	
8147.657287	-0.158359	
8147.658765	-0.160353	
8147.660473	-0.162685	
8147.661949	-0.164756	
8147.663654	-0.166625	
8147.665148	-0.169211	
8147.666874	-0.171246	
8147.668358	-0.173155	
8147.670044	-0.175362	
8147.671532	-0.177917	
8147.673272	-0.178859	
8147.674790	-0.180978	
8147.676516	-0.183600	
8147.678039	-0.185236	
8147.679752	-0.186916	
8147.681297	-0.189224	
8147.682993	-0.191504	
8147.684548	-0.193478	
8147.686239	-0.195279	
8147.687808	-0.197764	
8147.689471	-0.198707	
8147.691056	-0.200189	
8147.692699	-0.201949	
8147.694305	-0.204161	
8147.695924	-0.205172	
8147.697557	-0.207041	
8147.699190	-0.208802	
8147.700799	-0.210715	
8147.702401	-0.211585	
8147.704053	-0.213374	
8147.705643	-0.214800	
8147.707331	-0.215464	
8147.708900	-0.216645	
8147.710599	-0.217877	
8147.712148	-0.218305	
8147.713843	-0.220012	
8147.715386	-0.221676	
8147.717105	-0.222377	
8147.718620	-0.222425	
8147.720374	-0.223606	
8147.721855	-0.224214	
8147.723623	-0.223980	
8147.725106	-0.224009	
8147.726870	-0.224214	
8147.728343	-0.224492	
8147.730131	-0.224492	
8147.731611	-0.225471	
8147.733385	-0.225028	
8147.734875	-0.224456	
8147.736625	-0.224846	
8147.738131	-0.224480	
8147.739859	-0.223429	
8147.741376	-0.222510	
8147.743085	-0.222631	
8147.744620	-0.221322	
8147.746144	-0.220210	
8147.747724	-0.219614	
8147.749220	-0.218893	
8147.750859	-0.217652	
8147.752382	-0.215811	
8147.754020	-0.214744	
8147.755500	-0.213140	
8147.757145	-0.211223	
8147.758619	-0.209644	
8147.760261	-0.207883	
8147.761756	-0.206369	
8147.763464	-0.203589	
8147.764961	-0.201966	
8147.766663	-0.199823	
8147.768160	-0.197708	
8147.769833	-0.195347	
8147.771353	-0.192890	
8147.772970	-0.189893	
8147.774524	-0.186952	
8147.776200	-0.183524	
8147.777763	-0.180797	
8147.779437	-0.177530	
8147.781038	-0.174847	
8147.782681	-0.171552	
8147.784279	-0.168990	
8147.785924	-0.164563	
8147.787534	-0.161578	
8147.789168	-0.157807	
8147.790842	-0.153376	
8147.792419	-0.149191	
8147.794087	-0.145992	
8147.795663	-0.141923	
8147.797350	-0.138250	
8147.798931	-0.134769	
8147.800609	-0.130858	
8147.802184	-0.126435	
8147.803877	-0.122241	
8147.805424	-0.118140	
8147.807132	-0.112911	
8147.808669	-0.108448	
8147.810399	-0.103985	
8147.811902	-0.099288	
8147.813645	-0.095388	
8147.815122	-0.090405	
8147.816909	-0.085684	
8147.818408	-0.081104	
8147.820197	-0.076528	
8147.821679	-0.072012	
8147.823454	-0.066280	
8147.824928	-0.061522	
8147.826680	-0.056060	
8147.828176	-0.051419	
8147.829932	-0.045941	
8147.831453	-0.042049	
8147.833201	-0.037026	
8147.834727	-0.031640	
8147.836436	-0.026838	
8147.837965	-0.022754	
8147.839652	-0.016244	
8147.841207	-0.010443	
8147.842902	-0.004509	
8147.844468	0.000619	
8147.846134	0.006089	
8147.847752	0.010677	
8147.849251	0.015664	
8147.850877	0.020108	
8147.852406	0.025127	
8147.854033	0.029884	
8147.855521	0.037530	
8147.857151	0.043085	
8147.858644	0.047444	
8147.860275	0.052234	
8147.861764	0.057374	
8147.863414	0.063062	
8147.864903	0.065954	
8147.866607	0.071779	
8147.868113	0.076424	
8147.869766	0.081133	
8147.871294	0.085914	
8147.872929	0.090233	
8147.874507	0.095373	
8147.876090	0.100263	
8147.877690	0.105665	
8147.879328	0.110262	
8147.880934	0.114689	
8147.882564	0.119833	
8147.884167	0.122387	
8147.885784	0.127088	
8147.887424	0.132164	
8147.889012	0.135809	
8147.890694	0.141638	
8147.892262	0.145670	
8147.893949	0.150444	
8147.895505	0.154581	
8147.897200	0.158654	
8147.898759	0.161542	
8147.900443	0.164668	
8147.901992	0.169184	
8147.903716	0.172314	
8147.905206	0.176096	
8147.906982	0.179726	
8147.908465	0.181861	
8147.910237	0.186095	
8147.911721	0.189080	
8147.913474	0.192725	
8147.914959	0.194663	
8147.916755	0.197386	
8147.918234	0.200016	
8147.919988	0.202812	
8147.921483	0.205080	
8147.923232	0.208073	
8147.924742	0.209769	
8147.926463	0.212835	
8147.927984	0.214941	
8147.929679	0.217181	
8147.931236	0.218059	
8147.932912	0.219131	
8147.934468	0.221596	
8147.936128	0.222938	
8147.937716	0.225081	
8147.939372	0.226579	
8147.940964	0.228102	
8147.942607	0.228819	
8147.944219	0.230036	
8147.945836	0.230193	
8147.947480	0.231989	
8147.949092	0.232735	
8147.950734	0.232271	
8147.952221	0.233512	
8147.953878	0.233556	
8147.955367	0.234547	
8147.956999	0.235103	
8147.958491	0.235776	
8147.960139	0.234906	
8147.961618	0.234362	
8147.963223	0.234998	
8147.964748	0.234394	
8147.966307	0.234185	
8147.967886	0.232932	
8147.969509	0.232517	
8147.971102	0.232416	
8147.972667	0.231180	
8147.974282	0.230599	
8147.975819	0.230354	
8147.977480	0.229254	
8147.979062	0.228376	
8147.980735	0.227312	
8147.982341	0.226180	
8147.984011	0.223941	
8147.985620	0.223860	
8147.987326	0.222535	
8147.988889	0.221101	
8147.990590	0.218656	
8147.992148	0.217475	
8147.993861	0.216520	
8147.995413	0.214772	
8147.997098	0.212210	
8147.998648	0.210232	
8148.000375	0.207453	
8148.001869	0.207549	
8148.003644	0.204182	
8148.005121	0.202208	
8148.006905	0.200448	
8148.008389	0.198457	
8148.010149	0.197233	
8148.011633	0.195610	
8148.013411	0.192689	
8148.014897	0.189776	
8148.016662	0.187581	
8148.018157	0.185446	
8148.019914	0.182896	
8148.021425	0.180954	
8148.023152	0.179589	
8148.024677	0.177188	
8148.026386	0.174993	
8148.027929	0.171528	
8148.029648	0.169937	
8148.031189	0.167826	
8148.032872	0.164056	
8148.034434	0.161441	
8148.036102	0.159359	
8148.037683	0.156825	
8148.039345	0.155318	
8148.040951	0.152668	
8148.042585	0.150875	
8148.044203	0.148059	
8148.045835	0.145461	
8148.047446	0.142399	
8148.049051	0.139709	
8148.050710	0.138850	
8148.052303	0.135882	
8148.053986	0.133706	
8148.055459	0.130415	
8148.057098	0.129481	
8148.058578	0.127551	
8148.060225	0.125259	
8148.061702	0.123909	
8148.063349	0.120872	
8148.064849	0.118612	
8148.066406	0.116844	
8148.067972	0.113694	
8148.069589	0.111925	
8148.071163	0.109871	
8148.072747	0.108972	
8148.074343	0.106555	
8148.075901	0.105528	
8148.077521	0.103103	
8148.079027	0.102011	
8148.080726	0.099409	
8148.082332	0.097234	
8148.084003	0.095014	
8148.085581	0.092879	
8148.087265	0.091469	
8148.088820	0.089338	
8148.090517	0.088404	
8148.092066	0.087014	
8148.093776	0.085197	
8148.095313	0.083763	
8148.097040	0.081451	
8148.098549	0.080532	
8148.100308	0.077721	
8148.101786	0.076786	
8148.103565	0.075719	
8148.105046	0.073761	
8148.106820	0.073245	
8148.108300	0.071658	
8148.110077	0.070623	
8148.111562	0.068045	
8148.113345	0.068427	
8148.114844	0.066208	
8148.116616	0.064169	
8148.118116	0.063485	
8148.119865	0.062357	
8148.121380	0.060492	
8148.123081	0.059875	
8148.124611	0.059235	
8148.126335	0.057374	
8148.127893	0.056765	
8148.129577	0.055819	
8148.131134	0.054413	
8148.132807	0.053156	
8148.134371	0.051452	
8148.136038	0.050816	
8148.137628	0.049708	
8148.139261	0.049309	
8148.140869	0.048378	
8148.142475	0.047927	
8148.144114	0.045736	
8148.145702	0.045454	
8148.147336	0.044680	
8148.148911	0.043126	
8148.150603	0.042751	
8148.152154	0.042243	
8148.153859	0.039371	
8148.155329	0.040660	
8148.156973	0.039645	
8148.158444	0.038098	
8148.160073	0.038247	
8148.161559	0.037365	
8148.163132	0.036459	
8148.164679	0.035383	
8148.166218	0.034739	
8148.167803	0.034163	
8148.169373	0.033929	
8148.170976	0.032632	
8148.172517	0.031983	
8148.174149	0.032422	
