time (s)	det(V)
7606.877447	0.113379	
7606.878957	0.117968	
7606.880539	0.120763	
7606.882082	0.125299	
7606.883600	0.129577	
7606.885253	0.133489	
7606.886735	0.137666	
7606.888360	0.141646	
7606.889887	0.145457	
7606.891564	0.149413	
7606.893046	0.152486	
7606.894762	0.155701	
7606.896234	0.158968	
7606.897930	0.162581	
7606.899407	0.166017	
7606.901125	0.169216	
7606.902625	0.173293	
7606.904345	0.175279	
7606.905821	0.179589	
7606.907618	0.182066	
7606.909095	0.184310	
7606.910896	0.187295	
7606.912376	0.189644	
7606.914146	0.192085	
7606.915637	0.195247	
7606.917389	0.197414	
7606.918902	0.200576	
7606.920636	0.202989	
7606.922155	0.204681	
7606.923883	0.205306	
7606.925413	0.208254	
7606.927128	0.209169	
7606.928670	0.210732	
7606.930379	0.212222	
7606.931946	0.213886	
7606.933639	0.216376	
7606.935203	0.217415	
7606.936869	0.218083	
7606.938450	0.219534	
7606.940098	0.220984	
7606.941696	0.220976	
7606.943314	0.221584	
7606.944933	0.222781	
7606.946540	0.222962	
7606.948207	0.223590	
7606.949807	0.224235	
7606.951447	0.225339	
7606.953044	0.225628	
7606.954740	0.225210	
7606.956314	0.225947	
7606.958018	0.224597	
7606.959575	0.225024	
7606.961286	0.224344	
7606.962832	0.223804	
7606.964524	0.222631	
7606.966051	0.223163	
7606.967806	0.223171	
7606.969301	0.222156	
7606.971076	0.220992	
7606.972557	0.220807	
7606.974330	0.219610	
7606.975817	0.218434	
7606.977595	0.217608	
7606.979084	0.216114	
7606.980681	0.214378	
7606.982210	0.214369	
7606.983767	0.213225	
7606.985355	0.212488	
7606.986846	0.210091	
7606.988508	0.209866	
7606.989999	0.207557	
7606.991635	0.204830	
7606.993154	0.204262	
7606.994794	0.203086	
7606.996277	0.200387	
7606.997997	0.197966	
7606.999483	0.197273	
7607.001204	0.195207	
7607.002680	0.193136	
7607.004383	0.192145	
7607.005863	0.189897	
7607.007567	0.187557	
7607.009042	0.185297	
7607.010794	0.183919	
7607.012288	0.181937	
7607.014034	0.179021	
7607.015549	0.177720	
7607.017305	0.175327	
7607.018827	0.174380	
7607.020550	0.171407	
7607.022087	0.170275	
7607.023794	0.167504	
7607.025342	0.165039	
7607.027038	0.162759	
7607.028593	0.161473	
7607.030288	0.158154	
7607.031870	0.156059	
7607.033552	0.154807	
7607.035134	0.152273	
7607.036793	0.149900	
7607.038378	0.148865	
7607.040009	0.146113	
7607.041638	0.143116	
7607.043244	0.141324	
7607.044917	0.139068	
7607.046524	0.135986	
7607.048180	0.135068	
7607.049783	0.132860	
7607.051459	0.131406	
7607.053031	0.129336	
7607.054720	0.126733	
7607.056281	0.124860	
7607.057996	0.121581	
7607.059553	0.120131	
7607.061231	0.118242	
7607.062790	0.117279	
7607.064493	0.115394	
7607.066018	0.113383	
7607.067779	0.111313	
7607.069268	0.108900	
7607.071041	0.107417	
7607.072523	0.106483	
7607.074282	0.103284	
7607.075768	0.102362	
7607.077542	0.099997	
7607.079031	0.097770	
7607.080825	0.095566	
7607.082310	0.094752	
7607.083901	0.094060	
7607.085426	0.092033	
7607.086955	0.090245	
7607.088587	0.089056	
7607.090076	0.087397	
7607.091698	0.085137	
7607.093238	0.082877	
7607.094870	0.081040	
7607.096343	0.080146	
7607.098075	0.079775	
7607.099553	0.078446	
7607.101278	0.077334	
7607.102750	0.076270	
7607.104447	0.073620	
7607.105930	0.073310	
7607.107619	0.071441	
7607.109104	0.069406	
7607.110809	0.069390	
7607.112308	0.067283	
7607.114063	0.065728	
7607.115561	0.064870	
7607.117291	0.064383	
7607.118808	0.063138	
7607.120547	0.061390	
7607.122076	0.061156	
7607.123779	0.059235	
7607.125331	0.058171	
7607.127038	0.056355	
7607.128592	0.056036	
7607.130271	0.054292	
7607.131838	0.053937	
7607.133496	0.053511	
7607.135084	0.052105	
7607.136752	0.051090	
7607.138359	0.050807	
7607.140005	0.049462	
7607.141625	0.047343	
7607.143243	0.046002	
7607.144877	0.046312	
7607.146483	0.045249	
7607.148130	0.043750	
7607.149724	0.043967	
7607.151409	0.043138	
7607.152987	0.041518	
7607.154684	0.041844	
7607.156249	0.040483	
7607.157955	0.039548	
7607.159496	0.038843	
7607.161198	0.037490	
7607.162728	0.036862	
7607.164463	0.035447	
7607.165961	0.036696	
7607.167724	0.036547	
7607.169207	0.034666	
7607.170954	0.034392	
7607.172433	0.034372	
7607.174200	0.032716	
7607.175682	0.031951	
7607.177461	0.031463	
7607.178949	0.031073	
7607.180687	0.029530	
7607.182194	0.030146	
7607.183895	0.029059	
7607.185422	0.029340	
7607.186953	0.028422	
7607.188549	0.028152	
7607.190032	0.027620	
7607.191652	0.026259	
7607.193171	0.025328	
7607.194809	0.025220	
7607.196283	0.025151	
7607.197925	0.024281	
7607.199406	0.024478	
7607.201100	0.024080	
7607.202586	0.023322	
7607.204271	0.023153	
7607.205756	0.023246	
7607.207430	0.021771	
7607.208930	0.021131	
7607.210580	0.020708	
7607.212121	0.020506	
7607.213844	0.019455	
7607.215386	0.019765	
7607.217083	0.020200	
7607.218631	0.020510	
7607.220309	0.019669	
7607.221870	0.019149	
7607.223536	0.018512	
7607.225116	0.018033	
7607.226752	0.016941	
7607.228365	0.017759	
7607.230006	0.016905	
7607.231602	0.016410	
7607.233218	0.016998	
7607.234877	0.016768	
7607.236452	0.016011	
7607.238125	0.015467	
7607.239695	0.015447	
7607.241362	0.013932	
7607.242938	0.014432	
7607.244600	0.014077	
7607.246132	0.013570	
7607.247810	0.013816	
7607.249309	0.013392	
7607.251077	0.014585	
7607.252561	0.012450	
7607.254327	0.013340	
7607.255808	0.013517	
7607.257586	0.012716	
7607.259068	0.011850	
7607.260803	0.011592	
7607.262295	0.011721	
7607.264040	0.010758	
7607.265560	0.011225	
7607.267305	0.011181	
7607.268824	0.011060	
7607.270549	0.011261	
7607.272083	0.010875	
7607.273791	0.009981	
7607.275326	0.009570	
7607.277011	0.008889	
7607.278567	0.009501	
7607.280243	0.009610	
7607.281824	0.009513	
7607.283485	0.009143	
7607.285094	0.009461	
7607.286588	0.008647	
7607.288229	0.008869	
7607.289726	0.008566	
7607.291370	0.007568	
7607.292847	0.007471	
7607.294481	0.008401	
7607.295964	0.007249	
7607.297604	0.006242	
7607.299082	0.007318	
7607.300692	0.007640	
7607.302197	0.007495	
7607.303868	0.006448	
7607.305405	0.007499	
7607.307016	0.006137	
7607.308588	0.005296	
7607.310185	0.003124	
7607.311775	0.003201	
7607.313329	0.002713	
7607.314943	0.003016	
7607.316567	0.002971	
7607.318175	0.002987	
7607.319772	0.002697	
7607.321425	0.002983	
7607.323005	0.002931	
7607.324704	0.001859	
7607.326254	0.001549	
7607.327948	0.001815	
7607.329474	0.001706	
7607.331175	0.001134	
7607.332701	0.001618	
7607.334413	0.001751	
7607.335906	0.001698	
7607.337671	0.001465	
7607.339148	0.001191	
7607.340927	0.000740	
7607.342405	0.000224	
7607.344157	0.000143	
7607.345637	-0.000163	
7607.347370	-0.000195	
7607.348875	-0.000215	
7607.350590	0.000433	
7607.352119	0.000075	
7607.353838	0.000147	
7607.355367	0.000304	
7607.357055	-0.000380	
7607.358596	-0.001436	
7607.360256	-0.001089	
7607.361818	-0.001021	
7607.363479	-0.001980	
7607.365065	-0.001484	
7607.366685	-0.001037	
7607.368295	-0.001263	
7607.369924	-0.001367	
7607.371531	-0.001677	
7607.373148	-0.001919	
7607.374776	-0.002656	
7607.376367	-0.002882	
7607.378038	-0.002890	
7607.379585	-0.002717	
7607.381277	-0.003514	
7607.382818	-0.003075	
7607.384527	-0.002672	
7607.386077	-0.003184	
7607.387792	-0.002886	
7607.389284	-0.002878	
7607.390914	-0.003627	
7607.392415	-0.004042	
7607.394020	-0.004417	
7607.395528	-0.004473	
7607.397089	-0.004904	
7607.398658	-0.004739	
7607.400158	-0.005025	
7607.401784	-0.004292	
7607.403357	-0.005134	
7607.404984	-0.004880	
7607.406521	-0.005085	
7607.408192	-0.005468	
7607.409668	-0.006012	
7607.411375	-0.005545	
7607.412846	-0.006161	
7607.414574	-0.006697	
7607.416110	-0.006113	
7607.417827	-0.006193	
7607.419360	-0.006693	
7607.421075	-0.006540	
7607.422564	-0.006572	
7607.424334	-0.007450	
7607.425815	-0.008038	
7607.427590	-0.008050	
7607.429072	-0.008618	
7607.430853	-0.008618	
7607.432329	-0.008719	
7607.434071	-0.008147	
7607.435568	-0.008518	
7607.437308	-0.008699	
7607.438828	-0.008888	
7607.440573	-0.009714	
7607.442098	-0.010665	
7607.443794	-0.010282	
7607.445328	-0.010785	
7607.446999	-0.011595	
7607.448553	-0.011152	
7607.450219	-0.010923	
7607.451784	-0.011418	
7607.453434	-0.011607	
7607.455031	-0.011644	
7607.456677	-0.012212	
7607.458275	-0.013215	
7607.459905	-0.013348	
7607.461533	-0.013307	
7607.463136	-0.014391	
7607.464793	-0.014778	
7607.466355	-0.014133	
7607.468051	-0.014508	
7607.469614	-0.014802	
7607.471315	-0.015096	
7607.472876	-0.015245	
7607.474566	-0.016365	
7607.476127	-0.016530	
7607.477822	-0.016755	
7607.479337	-0.017263	
7607.481070	-0.018621	
7607.482562	-0.017795	
7607.484304	-0.017883	
7607.485787	-0.018500	
7607.487559	-0.019080	
7607.489052	-0.018935	
7607.490646	-0.019861	
7607.492172	-0.020723	
7607.493717	-0.021066	
7607.495300	-0.021449	
7607.496789	-0.021876	
7607.498445	-0.021944	
7607.499939	-0.022290	
7607.501565	-0.022431	
7607.503081	-0.023543	
7607.504718	-0.023390	
7607.506202	-0.023712	
7607.507925	-0.024820	
7607.509398	-0.025485	
7607.511106	-0.025529	
7607.512588	-0.026154	
7607.514293	-0.026951	
7607.515776	-0.026786	
7607.517467	-0.027342	
7607.518942	-0.028156	
7607.520692	-0.028522	
7607.522199	-0.028329	
7607.523933	-0.029441	
7607.525458	-0.030444	
7607.527169	-0.030673	
7607.528698	-0.031934	
7607.530377	-0.032651	
7607.531922	-0.032772	
7607.533604	-0.033046	
7607.535167	-0.033143	
7607.536842	-0.034472	
7607.538431	-0.034875	
7607.540059	-0.035568	
7607.541671	-0.037002	
7607.543310	-0.037509	
7607.544911	-0.038057	
7607.546525	-0.039407	
7607.548180	-0.040241	
7607.549770	-0.040510	
7607.551437	-0.040716	
7607.553008	-0.041719	
7607.554685	-0.042573	
7607.556241	-0.042948	
7607.557947	-0.044567	
7607.559508	-0.045546	
7607.561187	-0.046452	
7607.562741	-0.047749	
7607.564468	-0.048885	
7607.565975	-0.048918	
7607.567725	-0.049651	
7607.569212	-0.050855	
7607.570989	-0.051633	
7607.572463	-0.052793	
7607.574238	-0.054158	
7607.575724	-0.055278	
7607.577505	-0.056116	
7607.578986	-0.057611	
7607.580773	-0.059025	
7607.582262	-0.059423	
7607.584017	-0.060092	
7607.585518	-0.061518	
7607.587228	-0.062723	
7607.588747	-0.063754	
7607.590469	-0.065216	
7607.592013	-0.066884	
7607.593541	-0.068548	
7607.595167	-0.069357	
7607.596655	-0.071053	
7607.598280	-0.071811	
7607.599800	-0.072765	
7607.601425	-0.074497	
7607.602916	-0.075670	
7607.604559	-0.076512	
7607.606044	-0.077430	
7607.607685	-0.079529	
7607.609171	-0.081491	
7607.610854	-0.082683	
7607.612329	-0.084403	
7607.614020	-0.085986	
7607.615511	-0.087452	
7607.617163	-0.088170	
7607.618693	-0.089861	
7607.620330	-0.091384	
7607.621900	-0.092383	
7607.623594	-0.094969	
7607.625176	-0.096822	
7607.626827	-0.098353	
7607.628406	-0.099376	
7607.630071	-0.102051	
7607.631657	-0.103558	
7607.633301	-0.104565	
7607.634921	-0.105975	
7607.636544	-0.108082	
7607.638189	-0.109532	
7607.639786	-0.111244	
7607.641445	-0.114410	
7607.643037	-0.115772	
7607.644705	-0.117770	
7607.646290	-0.119679	
7607.647960	-0.121935	
7607.649523	-0.122966	
7607.651215	-0.124445	
7607.652758	-0.126934	
7607.654472	-0.128545	
7607.656007	-0.130076	
7607.657710	-0.132803	
7607.659188	-0.134898	
7607.660965	-0.136501	
7607.662455	-0.138536	
7607.664241	-0.140884	
7607.665717	-0.141992	
7607.667491	-0.143994	
7607.668975	-0.145311	
7607.670733	-0.147092	
7607.672229	-0.149090	
7607.673960	-0.151483	
7607.675475	-0.153412	
7607.677198	-0.155201	
7607.678734	-0.156937	
7607.680441	-0.159769	
7607.681972	-0.160925	
7607.683651	-0.162673	
7607.685205	-0.164377	
7607.686893	-0.166283	
7607.688456	-0.167620	
7607.690134	-0.169900	
7607.691749	-0.171636	
7607.693231	-0.173759	
7607.694872	-0.174972	
7607.696390	-0.176970	
7607.698026	-0.178944	
7607.699501	-0.179951	
7607.701135	-0.181163	
7607.702616	-0.182783	
7607.704245	-0.184366	
7607.705746	-0.184861	
7607.707350	-0.187556	
7607.708866	-0.188539	
7607.710510	-0.190292	
7607.712029	-0.191500	
7607.713675	-0.193071	
7607.715219	-0.193841	
7607.716828	-0.194392	
7607.718431	-0.195416	
7607.720001	-0.196721	
7607.721610	-0.197188	
7607.723225	-0.198223	
7607.724858	-0.199714	
7607.726460	-0.200600	
7607.728126	-0.201378	
7607.729720	-0.201631	
7607.731377	-0.202900	
7607.732973	-0.202284	
7607.734676	-0.202441	
7607.736249	-0.203263	
7607.737958	-0.202924	
7607.739509	-0.203089	
7607.741223	-0.203601	
7607.742780	-0.203766	
7607.744470	-0.203243	
7607.746016	-0.203641	
7607.747748	-0.203448	
7607.749243	-0.202356	
7607.751020	-0.201970	
7607.752493	-0.201373	
7607.754268	-0.201410	
7607.755757	-0.199456	
7607.757536	-0.199875	
7607.759025	-0.199065	
7607.760802	-0.198235	
7607.762291	-0.197853	
7607.764067	-0.196801	
7607.765551	-0.194699	
7607.767268	-0.193176	
7607.768780	-0.191947	
7607.770506	-0.190142	
7607.772026	-0.188040	
7607.773762	-0.186799	
7607.775307	-0.185385	
7607.777022	-0.183004	
7607.778574	-0.181232	
7607.780272	-0.179612	
7607.781832	-0.176813	
7607.783521	-0.173739	
7607.785102	-0.171552	
7607.786771	-0.169183	
7607.788362	-0.166533	
7607.789990	-0.164051	
7607.791602	-0.162077	
7607.793239	-0.158931	
7607.794867	-0.156224	
7607.796395	-0.153634	
7607.798027	-0.150729	
7607.799515	-0.147418	
7607.801174	-0.143386	
7607.802655	-0.141166	
7607.804311	-0.137488	
7607.805795	-0.133823	
7607.807449	-0.131047	
7607.808927	-0.127712	
7607.810521	-0.124400	
7607.812051	-0.121089	
7607.813669	-0.117814	
7607.815223	-0.113621	
7607.816808	-0.109467	
7607.818409	-0.105157	
7607.819977	-0.101519	
7607.821601	-0.097777	
7607.823233	-0.093817	
7607.824851	-0.090804	
7607.826471	-0.086635	
7607.828105	-0.082099	
7607.829710	-0.078208	
7607.831376	-0.073797	
7607.832946	-0.069619	
7607.834643	-0.064572	
7607.836200	-0.060696	
7607.837896	-0.055798	
7607.839449	-0.051198	
7607.841146	-0.047657	
7607.842692	-0.043189	
7607.844396	-0.038234	
7607.845906	-0.034335	
7607.847654	-0.029404	
7607.849134	-0.024595	
7607.850920	-0.019201	
7607.852397	-0.015329	
7607.854175	-0.009561	
7607.855654	-0.004969	
7607.857399	-0.000553	
7607.858898	0.003596	
7607.860634	0.008361	
7607.862142	0.011564	
7607.863865	0.016603	
7607.865381	0.021642	
7607.867096	0.026867	
7607.868629	0.032769	
7607.870314	0.038763	
7607.871865	0.042469	
7607.873559	0.047182	
7607.875135	0.052020	
7607.876815	0.056012	
7607.878373	0.060524	
7607.880024	0.064246	
7607.881609	0.068427	
7607.883257	0.073306	
7607.884884	0.077769	
7607.886492	0.082011	
7607.888151	0.087453	
7607.889730	0.090990	
7607.891407	0.095111	
7607.892995	0.100094	
7607.894662	0.103808	
7607.896149	0.107160	
7607.897723	0.109911	
7607.899229	0.115389	
7607.900869	0.118604	
7607.902353	0.122608	
7607.903975	0.127140	
7607.905483	0.130427	
7607.907059	0.133513	
7607.908619	0.136361	
7607.910130	0.139809	
7607.911764	0.142939	
7607.913340	0.146770	
7607.914952	0.150383	
7607.916489	0.153675	
7607.918156	0.156370	
7607.919633	0.159492	
7607.921355	0.162630	
7607.922828	0.166090	
7607.924529	0.168169	
7607.926093	0.170525	
7607.927791	0.173337	
7607.929333	0.176056	
7607.931041	0.177426	
7607.932537	0.180854	
7607.934295	0.183456	
7607.935777	0.185643	
7607.937572	0.187670	
7607.939046	0.189434	
7607.940820	0.191440	
7607.942296	0.193184	
7607.944052	0.194377	
7607.945547	0.196101	
7607.947308	0.197692	
7607.948816	0.198981	
7607.950567	0.200830	
7607.952080	0.202365	
7607.953804	0.203328	
7607.955326	0.204601	
7607.957031	0.205237	
7607.958586	0.205628	
7607.960282	0.206095	
7607.961840	0.207187	
7607.963519	0.207505	
7607.965086	0.208560	
7607.966764	0.208009	
7607.968346	0.209096	
7607.970018	0.209781	
7607.971615	0.209274	
7607.973243	0.209628	
7607.974858	0.209519	
7607.976483	0.207819	
7607.978143	0.209116	
7607.979754	0.207086	
7607.981405	0.207602	
7607.982997	0.207860	
7607.984685	0.206957	
7607.986242	0.206861	
7607.987953	0.206333	
7607.989511	0.205422	
7607.991225	0.203936	
7607.992782	0.203287	
7607.994469	0.202099	
7607.996020	0.200967	
7607.997745	0.199162	
7607.999224	0.199054	
7608.000875	0.198300	
7608.002356	0.197390	
7608.003987	0.195867	
7608.005485	0.194941	
7608.007055	0.193370	
7608.008602	0.191323	
7608.010109	0.189386	
7608.011751	0.189076	
7608.013320	0.186832	
7608.014933	0.185458	
7608.016483	0.184298	
7608.018152	0.183017	
7608.019638	0.181007	
7608.021342	0.179267	
7608.022815	0.177696	
7608.024527	0.175573	
7608.026076	0.174122	
7608.027767	0.172245	
7608.029308	0.170130	
7608.031043	0.168491	
7608.032543	0.166799	
7608.034313	0.165184	
7608.035790	0.162670	
7608.037555	0.161099	
7608.039036	0.159157	
7608.040831	0.157095	
7608.042324	0.155076	
7608.044093	0.153417	
7608.045572	0.150948	
7608.047322	0.147656	
7608.048824	0.146855	
7608.050549	0.144921	
7608.052060	0.143290	
7608.053759	0.140990	
7608.055304	0.139531	
7608.057011	0.136687	
7608.058576	0.135048	
7608.060251	0.132260	
7608.061811	0.130576	
7608.063495	0.128498	
7608.065065	0.127374	
7608.066725	0.125674	
7608.068323	0.123015	
7608.069971	0.121919	
7608.071582	0.119353	
7608.073221	0.117512	
7608.074843	0.115998	
7608.076483	0.112840	
7608.078121	0.112118	
7608.079718	0.109295	
7608.081397	0.107929	
7608.082981	0.107224	
7608.084656	0.105202	
7608.086218	0.102878	
7608.087915	0.100992	
7608.089497	0.099409	
7608.091204	0.096763	
7608.092758	0.095067	
7608.094465	0.093032	
7608.096002	0.092718	
7608.097705	0.090055	
7608.099186	0.088637	
7608.100753	0.086776	
7608.102246	0.085789	
7608.103841	0.085250	
7608.105378	0.082978	
7608.106927	0.082023	
7608.108541	0.080629	
7608.110025	0.077793	
7608.111667	0.076649	
7608.113218	0.075815	
7608.114833	0.074526	
7608.116330	0.073414	
7608.118024	0.073378	
7608.119499	0.070719	
7608.121209	0.070051	
7608.122683	0.068782	
7608.124387	0.066872	
7608.125878	0.066047	
7608.127601	0.065350	
7608.129076	0.063428	
7608.130871	0.062385	
7608.132347	0.061535	
7608.134110	0.060669	
7608.135588	0.059211	
7608.137343	0.058240	
7608.138836	0.057704	
7608.140588	0.056399	
7608.142109	0.055122	
7608.143846	0.054030	
7608.145359	0.052443	
7608.147073	0.051935	
7608.148603	0.050590	
7608.150306	0.050727	
7608.151856	0.049450	
7608.153544	0.048334	
7608.155114	0.048004	
7608.156798	0.046610	
7608.158386	0.045341	
7608.160049	0.044411	
7608.161626	0.043174	
7608.163271	0.042666	
7608.164870	0.042880	
7608.166469	0.041180	
7608.168128	0.041135	
7608.169709	0.039951	
7608.171366	0.039182	
7608.172959	0.038888	
7608.174616	0.037514	
7608.176183	0.036636	
7608.177850	0.035866	
7608.179398	0.035818	
7608.181111	0.033876	
7608.182639	0.033623	
7608.184349	0.033192	
7608.185846	0.033127	
7608.187581	0.033055	
7608.189066	0.031943	
7608.190827	0.031230	
7608.192308	0.030126	
7608.194083	0.029917	
7608.195566	0.029224	
7608.197326	0.028752	
7608.198835	0.028209	
7608.200329	0.028180	
7608.201898	0.027548	
7608.203390	0.027085	
7608.205038	0.026630	
7608.206538	0.026045	
7608.208156	0.025216	
7608.209669	0.024571	
7608.211304	0.025139	
7608.212780	0.023274	
7608.214401	0.023173	
7608.215880	0.023697	
7608.217573	0.022762	
7608.219051	0.022682	
7608.220754	0.022637	
7608.222228	0.021937	
7608.223904	0.021264	
7608.225413	0.021550	
7608.227039	0.019693	
7608.228587	0.020236	
7608.230272	0.019000	
7608.231824	0.018762	
7608.233505	0.019854	
7608.235085	0.018218	
7608.236755	0.018529	
7608.238337	0.018287	
7608.239996	0.018118	
7608.241595	0.016921	
7608.243219	0.016949	
7608.244836	0.015717	
7608.246455	0.016103	
7608.248106	0.015874	
7608.249710	0.015310	
7608.251344	0.015894	
7608.252940	0.015411	
7608.254638	0.015455	
7608.256192	0.014935	
7608.257884	0.014242	
7608.259430	0.014516	
7608.261130	0.013602	
7608.262688	0.013086	
7608.264390	0.013819	
7608.265920	0.013078	
7608.267662	0.012893	
7608.269138	0.013380	
7608.270918	0.012760	
7608.272399	0.013602	
7608.274180	0.012059	
7608.275661	0.011721	
7608.277424	0.011624	
7608.278906	0.010871	
7608.280650	0.011028	
7608.282147	0.011020	
7608.283905	0.010665	
7608.285409	0.011523	
7608.287137	0.010484	
7608.288662	0.010258	
7608.290354	0.010561	
7608.291898	0.010206	
7608.293578	0.010001	
7608.295133	0.009271	
7608.296778	0.009674	
7608.298369	0.009010	
7608.300005	0.008458	
7608.301584	0.009541	
7608.303097	0.008486	
7608.304732	0.009376	
7608.306222	0.008043	
7608.307862	0.008454	
7608.309350	0.007273	
7608.310992	0.007769	
7608.312475	0.004832	
7608.314107	0.004715	
7608.315581	0.004744	
7608.317254	0.004748	
7608.318755	0.004748	
7608.320407	0.004248	
7608.321938	0.004631	
7608.323552	0.004143	
7608.325132	0.003612	
7608.326705	0.003221	
7608.328305	0.003499	
7608.329945	0.003128	
7608.331557	0.003177	
7608.333188	0.003394	
7608.334794	0.003660	
7608.336412	0.003394	
7608.338065	0.002802	
7608.339656	0.002927	
7608.341342	0.002786	
7608.342909	0.002109	
7608.344599	0.002415	
7608.346151	0.002254	
7608.347853	0.001694	
7608.349407	0.002093	
7608.351108	0.002258	
7608.352654	0.002081	
7608.354361	0.002025	
7608.355855	0.002331	
7608.357604	0.001271	
7608.359083	0.000699	
7608.360859	0.000909	
7608.362333	0.001231	
7608.364099	0.000691	
7608.365579	0.000526	
7608.367340	0.000933	
7608.368835	0.001219	
7608.370585	0.000353	
7608.372086	0.000832	
7608.373805	0.000301	
7608.375333	-0.000207	
7608.377033	-0.000179	
7608.378571	-0.000227	
7608.380260	-0.000034	
7608.381826	-0.000513	
7608.383516	-0.000328	
7608.385083	0.000131	
7608.386753	-0.000030	
7608.388338	-0.000541	
7608.389984	-0.000243	
7608.391573	-0.000795	
7608.393214	-0.001303	
7608.394835	-0.001150	
7608.396440	-0.001319	
7608.398089	-0.001424	
7608.399684	-0.001593	
7608.401313	-0.001178	
7608.402808	-0.001750	
7608.404366	-0.001694	
7608.405865	-0.001287	
7608.407486	-0.002008	
7608.408978	-0.002302	
7608.410566	-0.002431	
7608.412089	-0.002491	
7608.413646	-0.003236	
7608.415196	-0.002213	
7608.416688	-0.002205	
7608.418332	-0.002403	
7608.419893	-0.003071	
7608.421515	-0.002612	
7608.423045	-0.003063	
7608.424712	-0.003615	
7608.426198	-0.003627	
7608.427937	-0.003430	
7608.429408	-0.004489	
7608.431124	-0.004147	
7608.432654	-0.004014	
7608.434367	-0.004280	
7608.435893	-0.003881	
7608.437608	-0.003933	
7608.439085	-0.003869	
7608.440853	-0.004953	
7608.442346	-0.004678	
7608.444131	-0.004848	
7608.445611	-0.004936	
7608.447395	-0.005815	
7608.448879	-0.005416	
7608.450637	-0.005335	
7608.452135	-0.005525	
7608.453887	-0.005887	
7608.455407	-0.005529	
7608.457129	-0.006334	
7608.458652	-0.006620	
7608.460373	-0.006802	
7608.461906	-0.007027	
7608.463592	-0.007208	
7608.465141	-0.007075	
7608.466813	-0.006906	
7608.468381	-0.006862	
7608.470023	-0.007124	
7608.471617	-0.007607	
7608.473244	-0.007599	
7608.474843	-0.008820	
7608.476475	-0.008590	
7608.478089	-0.008977	
7608.479693	-0.009057	
7608.481353	-0.009247	
7608.482936	-0.008989	
7608.484613	-0.009428	
7608.486173	-0.009549	
7608.487866	-0.009911	
7608.489425	-0.009368	
7608.491094	-0.010794	
7608.492646	-0.010926	
7608.494362	-0.011454	
7608.495878	-0.012054	
7608.497599	-0.012103	
7608.499080	-0.011946	
7608.500855	-0.012119	
7608.502335	-0.012272	
7608.504089	-0.012848	
7608.505576	-0.013178	
7608.507152	-0.013621	
7608.508700	-0.013863	
7608.510243	-0.014391	
7608.511823	-0.014620	
7608.513314	-0.015180	
7608.514934	-0.015773	
7608.516441	-0.015213	
7608.518088	-0.015056	
7608.519565	-0.015873	
7608.521268	-0.016200	
7608.522750	-0.016896	
7608.524453	-0.016965	
7608.525938	-0.017440	
7608.527648	-0.017742	
7608.529126	-0.018133	
7608.530819	-0.018878	
7608.532303	-0.018955	
7608.534090	-0.019015	
7608.535566	-0.018891	
7608.537315	-0.019414	
7608.538818	-0.020010	
7608.540557	-0.020925	
7608.542065	-0.021517	
7608.543803	-0.021831	
7608.545322	-0.022166	
7608.547037	-0.022975	
7608.548573	-0.022939	
7608.550268	-0.023116	
7608.551810	-0.023712	
7608.553491	-0.024055	
7608.555055	-0.024478	
7608.556697	-0.025094	
7608.558283	-0.025904	
7608.559916	-0.026347	
7608.561517	-0.027100	
7608.563131	-0.027918	
7608.564738	-0.028003	
7608.566337	-0.028687	
7608.568003	-0.028571	
7608.569571	-0.029743	
7608.571267	-0.029650	
7608.572822	-0.030653	
7608.574520	-0.031547	
7608.576088	-0.032700	
7608.577757	-0.032800	
7608.579315	-0.033207	
7608.581041	-0.034226	
7608.582574	-0.034726	
7608.584313	-0.035201	
7608.585799	-0.035765	
7608.587552	-0.036647	
7608.589031	-0.037022	
7608.590788	-0.038533	
7608.592266	-0.039318	
7608.594035	-0.040172	
7608.595525	-0.041675	
7608.597295	-0.042275	
7608.598794	-0.042275	
7608.600517	-0.043403	
7608.602034	-0.043725	
7608.603737	-0.044591	
7608.605270	-0.045316	
7608.606784	-0.046762	
7608.608382	-0.047915	
7608.609857	-0.048982	
7608.611482	-0.049325	
7608.612996	-0.050839	
7608.614642	-0.051681	
7608.616118	-0.052261	
7608.617760	-0.052881	
7608.619240	-0.054324	
7608.620874	-0.055580	
7608.622356	-0.056435	
7608.624074	-0.057639	
7608.625560	-0.058932	
7608.627228	-0.060201	
7608.628733	-0.061156	
7608.630389	-0.062187	
7608.631915	-0.063335	
7608.633536	-0.064120	
7608.635089	-0.065514	
7608.636760	-0.066582	
7608.638345	-0.068169	
7608.640002	-0.069804	
7608.641585	-0.071529	
7608.643217	-0.072806	
7608.644823	-0.074385	
7608.646433	-0.075895	
7608.648073	-0.076628	
7608.649672	-0.078236	
7608.651321	-0.079291	
7608.652930	-0.081176	
7608.654617	-0.082562	
7608.656194	-0.084274	
7608.657891	-0.086316	
7608.659455	-0.087952	
7608.661164	-0.089954	
7608.662736	-0.091529	
7608.664425	-0.093588	
7608.665982	-0.094224	
7608.667691	-0.096121	
7608.669219	-0.097064	
7608.670959	-0.099767	
7608.672444	-0.101254	
7608.674225	-0.104005	
7608.675708	-0.105733	
7608.677479	-0.107465	
7608.678962	-0.109789	
7608.680730	-0.111631	
7608.682206	-0.113105	
